Annotation,PDE4D,PDE4DIP,PDE4A,PDE4B,PDE4C
PLCL1,0.49882720887380266,0.3811304005753725,0.10899375274001169,0.5079043065246088,0.5459226221398844
SNORD13,-0.04110313003935579,-0.16394044826708054,0.15312478773952323,-0.012647311206593745,-0.10794375730283867
UPK2,0.5485595268169784,0.07961065751120158,0.16110799299844675,0.6238565870409206,0.5550654666466681
WWOX,-0.13233445350946232,0.1314214426764585,0.11875410056953707,-0.36392431712615175,-0.4155485935571443
APOPT1,-0.012261658402473553,0.1015213609521467,-0.16772128234304418,0.25605301349710946,-0.4129061865398312
FBXW4P1,0.524853630585493,0.3122182195349403,0.3173605912353162,0.4199166589774403,0.23567560485821606
GFRAL,0.052035315495796555,0.36916813433652107,0.4694642018339312,-0.013297993369796332,0.10303895185208473
LRRC3-AS1,-0.28163053600111787,0.023088133510302186,0.0914663842491982,-0.40425360983798714,0.5713704633824256
TIAM1,0.2951242229240821,0.39125665005223753,0.3606552899096658,0.19063563720178603,0.01630637106847534
TMEM183B,-0.03939888288274926,0.22259719764015046,0.10489368802378857,0.34607616518967654,-0.2227398959591068
GPR88,0.47263355899085463,0.4227709198218452,0.4855081219343333,0.446929320144317,-0.14086713575072654
BCDIN3D-AS1,0.1458616743700488,0.33958716304807224,0.2065482125548178,0.3934765267809716,-0.05426590150864612
SEMA4G,0.1607658188578742,-0.13258251198116103,0.2344665156885319,0.029008733030408348,-0.1937942262933044
PCNP,0.24215117061274222,0.2363040846116549,0.13478319474771877,0.20368284421722727,0.4734824112737821
DVL1,0.448308138812637,0.07209576954217209,0.4435600149533281,0.6653492502252994,-0.023748460236141345
LOC101927402,0.6444359569129383,0.5609933058606511,0.3070449130497585,0.5519675756039748,0.3689221017685662
PRSS8,0.2963980728381136,-0.04878126175532202,0.2218671332303926,0.2696000575023592,0.6044176114085577
CELF2-AS1,0.5033987819492985,0.6133023608231039,0.5618878055446714,0.27582842642788585,0.4781495455675912
ADIRF,-0.24302737651081513,-0.31451803226547553,0.14759019252180847,-0.2985586556230114,-0.12466218236400448
YLPM1,0.3910552880028929,0.5594490195814155,0.24384899861814482,0.19824959701488845,-0.1338960058802789
HCN2,0.295336420508643,0.28228590165009226,-0.03868324612622561,0.3859556193799684,-0.09623004410371816
TMEM230,0.30965208166682484,0.3586171731354771,-0.14640588118917333,0.3834208292465396,-0.10011453737653767
PRSS12,0.5380731598891657,0.1527870925445776,0.5612335477512123,0.468970403036695,0.8585112178877106
GMPPB,0.15076649511697054,0.19782963646084703,0.16911903885846588,0.04907479084923789,-0.06323591048502564
SUFU,-0.44607592305118376,-0.21688348982285274,-0.14122225460860346,-0.41255809132934934,-0.6708034622455256
MIR199A2,0.22938179025904532,0.4266946134985338,0.15811504462943574,0.39789577296909395,0.051491909601037694
LDLRAD2,-0.21065334547571393,0.08736634025769745,-0.4296320854930662,-0.35943104682713023,-0.23225016813052682
C16orf52,0.7535087208550235,0.7867764527915965,0.49917787449656253,0.697257125716958,0.18707500549639206
SELENOF,0.6256631802797068,0.6882373354745862,0.25816616705151,0.6242341001573257,0.0853831071449372
RFXAP,0.2566054454305526,0.5768893173338907,0.13498426817178386,0.15526403020020377,-0.1265995592809434
TDG,-0.06617649494561531,0.44553327541183696,-0.006132637245401073,0.017168934248062814,-0.3642781577762604
PDK3,-0.262986655127249,-0.03616803416013685,-0.29869012258011607,-0.47455251114947683,0.12730095842952022
CNP,0.40846197024148484,-0.02736524437203618,0.2410592925993626,0.5315086503943317,-0.21067074866766547
PEBP4,0.5809333503338632,0.2063695286754733,0.45592623896799983,0.5800415790728243,0.06498994037199919
PARP12,0.6985971173888967,0.14618971809340503,0.41578329855205864,0.6637722985498364,0.20700398041467
ZNF561-AS1,0.14223388967431103,-0.08295068992579727,-0.09327220254952505,0.5210587291987786,-0.2927730688951789
CSTF1,0.44936423495753536,0.6128954519327847,0.3966496172187694,0.4168900718197545,0.4226280273525128
RRP36,0.30113240256354074,0.2056944155727008,0.07813783610328995,0.4955163268495964,-0.17800386054628406
CPXM2,0.17666135311414513,-0.173823711312351,0.15593058694136486,0.19131803784972445,0.014768481848123235
PRCAT47,0.3137777556235308,0.43535735004965304,0.22730047487397667,0.43755419032436693,-0.3245129433678094
CD99L2,-0.44521813339728844,-0.2654713992353933,-0.26379639943402505,-0.6537209244549291,-0.15392714652509706
WFDC3,0.3908433864996847,-0.13345611588914905,0.21921898426912967,0.41098640094488115,0.17310231326255354
AGAP1,-0.0003137180369143855,0.2431457409207206,-0.26755397103311734,-0.12759893032999206,-0.3289034281150585
IPO9-AS1,0.017430413620592118,-0.31853662773737457,-0.03927977033865641,0.11763221600548111,-0.1256975821330301
LINC01173,0.32193535174031745,0.6164426959940348,0.11768768832807414,0.5519948871388947,-0.11347768374313504
CELSR1,0.3327995724291094,-0.020211057163639745,0.1206771046032776,0.19553091505964307,-0.15542390171963139
RNF151,-0.2678216413758513,0.19891847662294093,-0.0036044390022779045,-0.003297243170626,-0.10903682280347654
TYSND1,0.04340399082087632,-0.22845281712121973,0.055774690934350696,0.007956091521465836,0.4573427445912717
SLC15A2,0.6539467730930024,0.10938809002628663,0.44592753828333154,0.6078969508994119,0.021213428210812808
DUOXA1,0.24482744865990994,0.045267194107990384,0.13396869557295193,0.22352540073549687,0.271939923984915
SPAG17,0.0399161016301092,0.2568562141283017,-0.16494482350625697,0.017727269209757323,-0.07919379340466627
GLA,-0.42013656211558775,-0.3054688865142047,-0.03370560308951985,-0.6262617780473447,-0.023265949483296244
SYMPK,-0.06404936003126652,-0.18423444354827972,0.15644523252994902,-0.07187758316500172,-0.34918684338644007
LINC00894,0.257604019805684,0.04501532222292836,0.11309908564638393,0.06379264105714512,0.662163732772896
UBQLN1,0.3368483208173344,0.8208338847639428,0.1004143468355331,0.2204436534740169,0.14661422179832131
PCDH10,0.7010355530562736,0.44459515030942476,0.4299240823236043,0.6442002678055766,0.7790571446427457
NPTX2,-0.12451462064357079,-0.25584637720111403,-0.35364660360165595,-0.14377217992711502,-0.05264800487208495
SH3GL3,0.3179741567045417,0.39165291650091044,0.159054589012088,0.5385709511065724,-0.22397951061537258
C18orf8,-0.19029149907169102,0.2348116178521847,-0.3507228790419437,-0.19330067999895062,-0.5335107214032864
RPS10P7,-0.31395314344522374,-0.7508947339632296,-0.326462350879524,-0.13074171143940502,-0.05511693210145686
MCAM,0.19911760359729122,0.13419083489557745,0.21685474716683575,-0.11397267139750827,0.4706216797912249
RPL13,-0.5767218625195635,-0.7664169001756006,-0.2521743666253405,-0.5980026458502523,-0.019408881980614703
HMGA1,-0.39621762061690147,-0.12828223676068548,-0.009479747846035745,-0.4898275137313215,-0.28783491854333515
ZC3H3,0.0722810122591849,-0.30992255238870864,-0.0299575677745945,0.22967802212948935,-0.5351630754812887
ITGB1,0.361417031257275,0.7254721436317212,0.07523735853049535,0.19823541675621573,0.19001331838551935
RMND5B,-0.04239962902641021,-0.37504406215708935,0.21391952381477933,0.13115634305430457,0.21901705092824095
CDCA3,-0.2310168057797079,-0.30891297580484584,-0.13135603422831102,-0.42027062333249676,0.28967989964001545
BTBD3,0.3013318873460998,0.11697455783069936,-0.1984214834425864,0.12303049116599293,0.35251386344910085
GK5,0.6982603408092266,0.48764621821396464,0.5149669110230556,0.3449880830684935,0.4946668728325158
STXBP2,0.102418112282877,0.3016539958773929,0.3318659270227375,0.2750373918998663,0.3885376339062159
CGGBP1,0.6001147184217888,0.9345581943582039,0.29089764043245764,0.5283035117219922,0.30511933448949335
GJD2,-0.45630318375999895,-0.13586602302317247,-0.6666370941976139,-0.6045381625411357,-0.21398660666627756
C8orf46,0.35380026724177027,0.17543725841613625,0.3307683237372476,0.18982151283975826,0.10441974469604441
GRB7,-0.3639678554545356,-0.062407963264300426,-0.179889190038467,-0.6618152994808647,-0.06581512663078058
ZNF581,-0.17620165729409143,-0.6255732774680975,0.14100200138125937,-0.064943268678458,0.024243684619934713
PCDHGA7,-0.2918986813695803,-0.22959125756559612,0.04695219098928275,-0.24510182523266005,-0.20296467269334142
ACOT4,0.2669741459529813,0.4996604147384985,0.07376207698801109,0.34515884322534807,0.20853508105800367
ARHGAP39,0.1728347024114601,0.07053993817506311,-0.24667973794935202,0.2228031775316242,-0.549081517942677
RTBDN,-0.14215589510729812,0.2236681072209478,0.08872543315998685,-0.10845220006948296,0.2769482380034105
CNIH3,0.2200183082093262,0.2828988651059422,0.08791393352590857,0.549165073845737,0.13496689881058566
PRSS35,-0.21967063840942994,0.02503359256781287,-0.6843758183666788,-0.3489868871961302,-0.2981100126971895
HAUS8,-0.2658043292353474,-0.14792105767590683,-0.17191010605645626,-0.4859921887897476,0.24042733074620176
EHD3,0.5954582648066529,0.49073601699719244,0.6078147678525089,0.4643517381896024,0.37558260268824345
C16orf71,0.3055194570899514,-0.1683126406958677,0.16917175472241114,0.4296291928378346,-0.1115687920615989
TCTN1,0.5701236645393687,0.23491389639762858,0.12375900909379511,0.6012776065607697,-0.16562288711747167
LINC01004,0.8182309506445266,0.5474693462958301,0.5183676989579811,0.7236970138941823,0.7606220884890534
POU3F4,0.05015688511176298,0.1459474699494701,-0.03580950855435501,-0.06476552908765755,0.36100489779488704
RBM5,0.707809419627866,0.28033427542267386,0.5852474630968075,0.6270769312348698,0.2984048709055109
ANP32D,-0.19354101222360726,-0.059709394481817606,-0.2110539460380426,-0.5725769392918918,0.09905265727498976
LOC101929541,0.04485306072846952,0.4522316040578669,0.12101707504635777,-0.23276410687232346,0.5286730257152327
CAMK1D,-0.18540836711796696,0.14447606143535827,-0.1947478427903714,-0.47027617435451485,0.08657813088250797
GCDH,0.05951142753991975,-0.26987774276110743,0.05841836099282088,0.19407245151487496,-0.28496903230704834
C5,0.7103471239910073,0.7053678887483491,0.5700069868624554,0.5061513609967757,0.6212646228268712
ZFYVE1,-0.18635059408841453,0.18356430781312774,-0.018424489786763438,-0.11334388355979537,-0.5364444289255192
KANSL2,0.1147316743177444,0.33712811817350624,0.3068906265365237,0.40621659194139226,0.0697929227074444
SPSB4,0.14083680654113026,-0.3485995073029369,0.26952532720100414,0.31369086930872053,0.3077753712342295
SLC22A17,0.4605083001419744,-0.07122633072477923,0.46412548103338147,0.5286611135409001,0.5876851638020083
RBM12,0.14227239827768273,0.551035103881584,-0.00125369782329218,0.04401628179104808,-0.24591289598906696
RPH3AL,-0.0804175303013743,-0.28830040915014765,0.03236636921207584,-0.28849612915171113,-0.030606714203040092
TNNI3,-0.595198279685316,-0.2145348890452167,0.015141808856166205,-0.5705513434096313,-0.22196676357011025
GATA2,0.05926830871835425,-0.12268140736350922,0.02977811526592961,0.0716921315556841,-0.0388611372348364
RYBP,0.22932148077518555,0.8051996537014913,0.3260670424849244,0.0021844571785069678,0.3362408939756404
ZNF728,-0.17283749723331576,0.1860206349898226,0.27066584892263534,-0.10015011789020463,-0.2552564247425641
CDC42,0.42561558908962427,0.6915277049075829,0.2901290180562559,0.5626949801647896,0.5536930824326287
CIAO1,0.438272562522258,0.6940179407909836,0.2151514151918048,0.18055215729349733,0.3246965824123857
TMEM145,0.1117749431123668,-0.035454189637385475,0.4906122915792262,0.11677079028274373,0.5399907435611798
DFNA5,0.7680892970671359,0.38767459228379453,0.5563043235004711,0.6706302328463781,0.7610938243972433
ANKRD42,0.7341020052161664,0.48701915103647697,0.20017689103025624,0.6051701310009631,0.16886852705662592
SUMO1,-0.16507643176531048,0.5138211794586962,-0.20320666554065284,-0.27969972553923117,-0.37808848350462587
NAPSB,-0.09709884446927151,0.38665973403430054,0.16359605517995307,-0.009886730026257355,-0.305488461429085
ATP5F1,0.006905509763023887,-0.07072347483174311,-0.08797666397845491,0.4163409965068733,-0.24755380984157194
FOXB1,0.3827207638188827,0.15530284103233133,0.16912172894917113,0.3722380074073048,-0.030665033349546223
FTCD,-0.21451679920156658,-0.1147284762255776,0.01571853128283658,-0.5017939499092936,0.09159293328326039
LEF1-AS1,-0.5744121746776811,-0.018207738174386867,-0.41503211971263376,-0.7780111954049098,-0.24429248397172654
LIPE,-0.18366849750835243,-0.3080174750026839,0.05668541932545868,0.05388938353301157,-0.4657130852487056
ADAMTSL1,0.666120134263296,0.0767315873099468,0.23860712983055388,0.48323637360290933,0.18686945945379194
LINC-PINT,0.5171915885703059,0.3013553262590222,0.23079889648879232,0.44384061730158625,0.9177771004367085
AMZ2P1,0.3652750588213041,0.2875298094108775,0.5824813381370783,0.2719606058365374,0.8003388146295917
CROT,0.21964394613632512,0.21850628836297498,0.11992931259083033,-0.051899719793083,0.026575328922582398
VPS29,-0.0898776787439571,0.30287097671370056,-0.36434721946762566,0.06727253565605394,-0.5843643798871423
MMP9,-0.0051934818938572935,-0.017452789393080533,-0.2034953300434764,-0.059225358269802436,0.15675952065615567
NHLRC1,0.16418859594184912,-0.08669721144467733,0.12274129754390932,0.15112101632502908,0.7262503201470663
ZSCAN22,0.27363023257586944,0.5051157591181641,-0.006135378487397509,0.16407408439963347,-0.21846933426754447
GCC1,0.6281834466284933,0.7914210609243243,0.377002744960651,0.6670608946997515,0.39315962928422876
FAM169A,0.724432113539491,0.7630524438411966,0.37082009065422156,0.7520741987418142,0.21161806660910687
TSHZ1,-0.1003988222860133,0.2181125496970296,-0.048757372297479847,-0.3752997474397018,-0.04086847333174359
SERTAD3,-0.49708305228768873,-0.16920959072319497,-0.3181522125274905,-0.6671914372157625,0.06914339330401831
GMCL1,0.23671980194653935,0.6705914850646982,0.1784699492689985,-0.026041966827225812,-0.15916551606305948
MIEF2,0.04396058172687977,-0.14971185340537976,0.49664967368431834,0.24260445498027872,0.1181556718865978
ERC2,0.6966800201369353,0.6976573353619959,0.3953425384450532,0.7016283415627552,0.1665581673819134
PADI2,0.3361730692577515,0.12459133121621592,0.37535253937640617,0.21353726479488733,0.38897549877045884
GABARAPL3,0.46736597619596143,0.2157344578621923,0.11586143273703861,0.4291143585843888,0.5019601654441807
APAF1,0.611412282499456,0.7579780063397902,0.3403874088033532,0.28972834439343487,0.35753975633531465
PIGT,0.6166927713612195,0.24840869884812528,0.11123352469273992,0.8265996090209361,0.2531573557096205
BICD1,0.5354520783358162,0.6028875354160383,0.22670515222034823,0.3901273616457864,0.5383974535514313
PCGF6,0.2934831555832809,0.754041908892779,-0.06550341638983191,0.3795393669512178,-0.11854341539520731
LINC01210,0.05668500321950809,-0.021534406752561786,-0.006002865820828195,-0.010517225423019777,0.09948241278647581
ZNF514,0.6226571814808239,0.37454208088921026,0.36867322424896964,0.3122405308839943,0.8153620131183108
LOC441204,-0.3206583996037914,-0.30034374046165196,-0.2848575896623837,-0.2147125741111949,-0.05896594059472556
BMS1P5,0.5482271331010433,0.37245113554399023,0.27988701527336834,0.4050413773305939,0.2671584874433576
THBS4,-0.30727787310906807,-0.05905037074714257,0.03868093966896568,-0.49581445730812834,0.15859702632704037
CACTIN-AS1,-0.6159521491253995,-0.3850046945894321,-0.0021340260786566994,-0.5810504776547627,-0.5706353890037068
CCDC154,0.19751719745915816,-0.0661173670872386,0.260742074772355,0.2368558037731308,-0.10468953421343993
GEMIN5,-0.09047218686942361,0.2290427339486031,-0.06636945198632237,-0.23381009574192035,0.24661141858838392
LOC101928295,-0.5795396426797697,-0.12904848303839658,-0.22194160616889025,-0.7751286222849566,-0.4256687417915644
EFHD2,-0.46745033997964625,-0.4794731905927791,-0.1539585130758684,-0.4503583926413612,-0.39815452132935736
MOB3A,-0.25365154181973804,-0.21217508006648556,-0.4085073666958941,-0.31651831645068107,-0.6667810751036936
BASP1P1,0.7691180526784678,0.3313431238195992,0.39682059392411195,0.5072640592152472,0.2400454167570619
WDR90,0.27890526674059474,-0.020169019398793186,0.05169355947730232,0.23520593725174535,-0.14232626190102107
ATXN8OS,0.4285332511567452,0.031213654631986183,0.45949002359979335,0.5219603512103795,0.673993880662201
RIMKLB,0.5837465385832779,0.8175989331420008,0.384061774995162,0.5832134624376129,0.0537547130588078
NEDD9,0.6202060867419403,0.5001159318145427,0.6192211783828391,0.41312712217776437,0.17480602623956867
CRY1,0.32770150538295195,0.7739479758656437,0.14612739381193607,0.1603349713172355,0.32710092580355454
HIST1H2BF,0.1457865148393104,0.37009607720762006,-0.1855730195971612,0.03947063791623984,0.5842739944128138
PXN-AS1,0.08528762682111767,-0.39229363837927594,0.0023233932611999887,-0.014780121144009338,0.6039167785208583
KNSTRN,-0.13649837075322982,-0.2364812386096063,-0.09697208546278675,-0.13563713079646877,0.2496925370792521
KIAA0895,0.5918926688471912,0.7111963068694873,0.2225489257828601,0.415826425045429,0.2513107685799529
ST3GAL5,0.2070877162854855,0.3700565581928106,0.5183999920202522,0.06195712596653102,0.5044801908129665
VEGFB,0.5013466958154535,0.04366804052393327,0.3781236816952338,0.3541281525395456,0.6848874328685883
PLA2G1B,-0.2483138922069798,-0.3501387324520566,-0.37888226757192955,0.10272511892208848,-0.6119932117922318
GHR,-0.043098507839594166,0.5267251995660398,0.12886713810708159,-0.026279879060143153,-0.18582846866599295
MYH9,-0.28329119123984664,0.3976644749410712,-0.27791442763447505,-0.5004751441181163,-0.2806810537923505
MYBL2,-0.6286818945787701,-0.2315053219272212,-0.6673767619200842,-0.8203659815203718,-0.25446789444150153
SYCE1,0.24114231623518012,0.05980882849566652,0.15020400884023025,0.01994308928680279,0.8987434718388017
EFS,-0.41849684344734317,-0.42549525592077964,-0.06491327074352012,-0.4881871080893322,-0.47526935741909626
CD27-AS1,0.22183748791954402,-0.22146639615703073,0.39634842900948486,0.3075433389549977,0.6493181556224751
SYT4,0.2162675776112079,0.6855965514855237,-0.08261227146813911,0.11607077509636811,0.09270857218901393
PPP1R32,-0.1695375118734266,-0.12705637975414819,-0.012105329147721597,-0.41346863145443896,0.04765002074960385
NSMF,0.11211927061234281,-0.14706587605872784,0.35210816312583604,-0.021830080764314825,-0.07884270402526632
ERN1,0.17682150094786447,0.45714314566560277,0.11238548710553307,-0.11121531058914255,0.008371272710745014
CERS6,0.47502943688840676,0.8958423498282436,0.4165527062852209,0.32556113430410943,0.14555242812467659
SNHG5,0.08392773483403737,0.3046807699271012,-0.07406013427046644,0.13611574827018932,-0.10094450739841074
BOLA2B,-0.19820297521869004,-0.08194762121255762,-8.996409348144385e-05,0.09439361496821831,-0.10440024568697784
SDC2,0.3094560769137145,0.4344303241825835,-0.40206748277724547,0.2852406572552808,-0.05504809713246555
TRMT1L,0.48815558187529384,0.6553143753742527,0.11857714667464006,0.3251734469657094,0.5568220247440462
VPS4B,0.6077522352194598,0.8365417028236654,0.4503464482803125,0.5907648040424996,0.1277921018996132
PHLDB3,0.040241430025300846,0.0664703648741258,0.32480948288514483,-0.08883063644066738,0.3717074483736001
COPS2,0.6210724263777861,0.7822142639252634,0.28239763520766276,0.5672802232743781,0.574829224013372
TBL1X,-0.3893674672015932,-0.04516538454181527,-0.3123337034731423,-0.6441397869252726,-0.21141525829327226
MIR6827,0.4439833326243142,0.3857913991590016,-0.04375642631837024,0.43680749888163056,0.17202606399804457
IL17RB,0.5654645996301647,0.5303940787479342,0.44885559996205365,0.5717315984439175,0.2930413424302657
GOLGA2,0.3567111539929367,0.37428847696410933,0.0861046739412431,0.08285252933253932,0.44084963313620773
R3HDM4,-0.43760573260064284,-0.3060540586994737,-0.3695285147194906,-0.17387506573271327,-0.6329943029476818
FMC1,-0.3202358849973706,-0.722142472043519,-0.5489996313926856,-0.05716213412756078,-0.3445946623020079
DMWD,0.1418197832609927,0.05485873816283493,-0.2601184138103554,0.32301810780133106,-0.7203587258659045
TATDN1,0.17281771922387515,0.7831130630631268,0.0026572669366522732,0.20766750480969362,-0.061679927607376096
OTUD6B-AS1,0.784024272568094,0.6279489843103205,0.5175179303655705,0.6745372827320181,0.7230671016957658
NDUFB9,-0.2761832125852751,-0.3740300368024614,-0.3335015585756508,0.0842831957811889,-0.44886587072505973
COX8A,-0.26141835367788846,-0.6338876581113176,-0.38609777806325846,-0.05402767881216011,-0.07694632362418409
OCA2,-0.3730941523156783,-0.062255368097574676,-0.43409747328446086,-0.6170987784319416,-0.4537823588803574
NRIP3,-0.23914568699203553,0.2087845179186481,-0.4287220397488388,-0.32590090123984883,0.023078785102422127
AGPAT4-IT1,0.5134458744331194,0.4133380863781435,0.5340558539177575,0.17680858263494262,0.5574341987610004
ZNF785,0.1942640478503646,-0.21337110290618658,0.5093944455134677,0.2275781294076178,-0.15567126976432044
FHL2,0.20830367188708396,0.6168911029682386,-0.008034221281681849,0.2650707019896365,-0.13743480717302184
INPPL1,0.19594391495972027,-0.21496172776104816,0.29083232940533926,0.09027052440070119,-0.01732348572425999
SRRM2,0.5786332805799297,0.6841013181926762,0.24231043981879224,0.29328499395311075,0.10150425765754291
ADGRA2,0.14603562799684475,0.48197554523625613,0.10662294102866371,0.3174324416312995,0.009432524809585978
PLXNA1,-0.46248064748546014,-0.21252173796848647,-0.3291388927616898,-0.5478537184154417,-0.6916685602767145
DKFZp686K1684,-0.24741229112221608,-0.25700968924117884,-0.4413788738361961,-0.3717323632741678,-0.2404214655494779
PHYKPL,-0.14899042531008477,-0.06017411928859155,-0.17764034559413408,-0.4388483602175615,0.056414055193431276
PAX8,0.12247994397297628,-0.08479799803876042,0.07161338913229923,0.21894672389112632,0.0026076232125684918
SDCCAG3,-0.1431373222616986,0.24020364221481694,0.12336615769657083,0.03264552643571322,0.10967894968396576
TCEAL9,-0.01996492171573739,0.2763200860719882,-0.3400754087762908,-0.01654056145745197,-0.1078318504552366
SELENOM,-0.18879489244308956,0.0238754937403286,-0.0405363532841974,-0.24894013294142228,0.3439155209350763
C1orf229,0.44194828235316136,0.23499553501087322,0.43213783859608385,0.44564368215771594,0.7460473557698957
FRG1CP,0.15759113993293003,0.29513334771330263,0.22423671748238155,-0.04078120476785874,0.5373000615560669
DMGDH,0.26002274376456824,0.5590272807878208,0.22183524538826305,0.21275136735769468,0.531469490063042
DUS2,0.21563544702471477,-0.3569691642952294,0.3744137837492266,0.4170564088091906,0.4802768173858823
ARIH2OS,0.09953566017124842,0.25094895348144747,0.37166222878354543,0.4086971992736239,-0.1010798199859127
LYPLA2P2,-0.4174500930147067,-0.5186144872271735,-0.01941596250220402,-0.2936083791294692,-0.5578746135366884
MAP4K4,0.37790177047088047,0.5318590137952706,0.3577288688749444,0.2825913311240263,-0.1073324024709641
ADD3,0.6275529783395952,0.7139994831927784,0.3863234980742272,0.41489555124584165,0.18617801136003906
N4BP2L2,0.6661491964564801,0.5838775652409494,0.563692381948616,0.43394240934374995,0.7079938820161688
TNRC6C-AS1,-0.4964378816927954,-0.01662060684603205,-0.759222826706862,-0.43126637076665086,-0.4858954435753709
GTF2IP4,-0.03792705852426277,0.2742878104100841,-0.021449545104149606,-0.10868073100407777,-0.17561303511848664
VGLL4,-0.13924416313282761,0.02828079649694779,-0.021424109953091495,-0.5076741333180118,-0.045951454353203
SMPD4,0.42880460860715697,0.1956943379189565,-0.08178532675755376,0.458839692509841,-0.054583307436204896
TGM4,-0.02599150441803337,0.037783142270217195,0.10636794032254333,0.17731646589698524,-0.3254914543874524
CRELD2,0.36593988610899747,-0.16566914387923604,0.12459856633654737,0.5197606517123625,0.4553121072488638
NOL10,0.46331875991618615,0.8748222934736006,0.328033039979741,0.4440872145733199,-0.05514858343390812
CARNS1,0.5211454769732886,0.07804463931122509,0.18293893953325224,0.597404963183402,0.07199948460648739
ZNF780B,0.5817511791208166,0.6427557676630239,0.48299165046584047,0.388944592810043,0.27118129716123135
ARHGDIA,-0.3444751795790741,-0.36726299093209164,-0.4554629265161467,-0.0855034046992632,-0.6438328521031151
CKAP2L,0.11801268684785507,0.41436127853199245,0.20685805644624403,-0.186117241402104,0.30856424302226715
MRPL53,-0.14368469255104596,-0.6139867191473731,-0.06195125024652553,-0.07850873289944044,0.48598774180617293
ELMSAN1,0.6678388053530727,0.6549945395026268,0.511651437488671,0.4686248422404202,0.42474210456704486
LVCAT8,0.2733199327156674,0.16232894063381262,0.05470017864035135,0.1817875678461532,0.8207673764743351
LMX1B,0.31027007296277215,-0.16648012835839798,0.32575447998799034,0.5828049985377772,-0.009597055385350507
LINC00294,0.16303284350599273,0.45852837838293914,0.0969202397494534,-0.17635830864398075,0.362264871528089
C20orf202,0.37823409497727,0.10141363970382758,0.3708016589023069,0.51445154704857,0.016201534261017725
ABLIM3,0.6330058199702495,0.5302911021136834,0.39074615368855714,0.7512018040247316,0.08316862058172741
FOLR3,0.07906858614308808,0.24833780865437402,0.1628786593513949,0.3830681466190522,0.10393412004895675
LINC01522,-0.39385757769089325,-0.2507387426351582,-0.20303971136439308,-0.644254299672397,0.25835176942922944
ALDH1A3,0.14056498069518553,0.4650510233268842,0.0014139101426709987,0.28528011382403884,0.08123027367325844
IL12A,0.0236604115667089,-0.018943943525002744,0.0025984278664833407,-0.09640100731197056,0.8154974972945982
HIST1H2AB,0.09415485155143219,0.1949857863480398,-0.0025176204132682524,0.12712327907673338,0.24597626060447383
SLC25A11,-0.17829890577788357,-0.6028528139995286,-0.07542223275366937,0.08724481871623538,-0.21301817391536737
C1QL4,0.035236815934782104,0.1464155896636562,-0.32969896491081485,0.09477425271752617,0.0992750239691177
INAFM2,-0.2430247078053567,-0.0731502696690432,-0.15488160384887945,-0.5498786754491827,0.2682116912765927
FITM1,-0.2621539772194769,-0.10868527393173337,-0.1906288359720159,-0.13900792217733596,0.23815128171206779
SNORD116-28,0.33418822202379406,0.6372459898829685,0.3482206201557728,0.4526534705842162,-0.2602166553962549
LCMT1-AS2,0.23662311036921058,0.13905610715967298,0.2030505698165003,0.18408302013318104,0.4345710572629883
PIGZ,0.34900668268224516,0.04219964827267735,0.393807333320712,0.18900279037041695,-0.03381119622673869
WDR89,0.4065799196230733,0.6341506135189715,0.17268586740163602,0.13611832797033338,0.34761676267476344
COL11A1,0.3510136548050332,0.5335481474566797,0.04215114031562965,0.04113238880231652,0.11890089406461463
SUN1,0.16749103102847784,0.18327565033743584,0.2401983850836195,-0.0950024334979718,0.1443171087413505
TM7SF3,0.7432334557116349,0.6683561732497195,0.3781467198289778,0.6494959490724471,0.3526017357954835
KLHL23,0.35907419487224085,0.5256993689107297,-0.009783254544422977,0.203094531073168,-0.07943094486332665
AIMP1,0.6858867177615059,0.6432064410742012,0.37063324180024576,0.4916871342703421,0.6996312673727638
NUP62,-0.1958992852773863,-0.19099709661135306,-0.19937161302701736,-0.3976413270318053,-0.3527528674959102
VILL,-0.1976359372885813,-0.10243503902043187,0.10569364725477728,-0.523268431449656,0.43883542668722547
SRGAP2,-0.31206996706872747,0.16035754133657468,0.33422149432575693,-0.4694807307172211,-0.20426703756908132
GRK2,-0.06005008293833267,-0.3201150796261274,-0.08168321226866714,-0.08795070756511758,-0.3440548472081751
TNFSF9,0.05185088213113838,0.050426031565184465,-0.1795013148060244,0.02858915231683637,0.4471632102742673
F12,0.10461586944505291,0.12834720790750548,0.023651781538237847,0.28762578284049506,-0.40987192973994285
HMOX1,0.15571946219588115,0.20886677098609202,0.26995701709281394,0.48245419747350027,0.05441471546675137
MTMR12,0.3521495358441521,0.8086327874091851,0.35497465254255045,0.10378637261527937,0.3718073766370598
U2AF1L4,0.23953921627065863,-0.15755098947585972,0.20823719925506112,0.5334241052155868,0.24086802207688127
PTPRN2,-0.29361399960682666,-0.3116651061944249,0.0545732677717274,-0.0050336057856381605,-0.0430260043824516
RNF152,0.6270834987335121,0.2796879305739816,0.26221654355891405,0.7855602508089664,-0.09936204187491042
EEF1E1,0.41397846955818823,0.41431070016038873,-0.02461916921856283,0.6196675268160716,-0.012948314409863429
CACNG4,-0.03556802970657069,-0.18425435598230483,-0.14405654737176707,-0.0038254617810943546,-0.7232835139194375
SLC35A5,0.4274695896350922,0.6127172076489513,0.10549606786473271,0.42945871425351473,0.15456977920174395
